Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Yorba Linda,Stage 1,14-Aug,2227.9,2355.9,AF,73990,"Watering is prohibited between the hours of 9am and 6pm. Watering is limited to 15 minutes per station per day. Water is prohibited when it is raining, or there is a forecasted chance of rain of 50 percent or higher. No runoff. No washing down of hard or paved surfaces. Re-circulation of water is required for water fountains. Washing of vehicles is limited to use of a hand-held house with an automatic shut-off nozzle. Stage 1 restrictions include irrigation limited to three times per week, with no irrigation on Sunday. Education and communication regarding these restrictions have been communicated to our customers in the following ways: • Direct Mailing of an informational tri-fold and Drought Explanation Letter to every customer (approx. 25,000) • Direct Mailing of a customer-specific usage letter to all Home Owners Associations (large irrigation users)  • Establishment of a Water Waster Hotline and Website Application for customers to notify the District of water waste they observe in the community (35 website notices and 40 hotline calls) • Specialized training regarding Conservation and the Conservation Restrictions for Operations Field staff and Customer Service Staff. • Field staff now assigned to Conservation Education and Investigation of Water Waste in the Community. • Participation in MWDOC’s Turf Removal Rebate Program (36 customers/50,000 sq ft of turf removed) ",NULL,33.8931515,-117.7546316,2748071116,2905956615,0.08756436,37141.11523,0.009560662,Aug,14,14-Aug
Yorba Linda,Permanent Restrictions Only,14-Jul,2352.1,2348.8,AF,73990,"The State's Emergency Regulations regarding outdoor water use, including prohibitions on washing down hard or paved surfaces, runoff caused by over irrigation, using a hose without an automatic shut-off nozzle and using potable water in fountains without water recirculation are part of YLWD's Permanent Water Use Restrictions and have been in effect since July 1, 2009.",NULL,33.8931515,-117.7546316,2901269389,2897198904,0.092445859,39211.64197,0.010093645,Jul,14,14-Jul
Yorba Linda,Permanent Restrictions Only,14-Jun,2298.3,2185,AF,73990,"The State's Emergency Regulations regarding outdoor water use, including prohibitions on washing down hard or paved surfaces, runoff caused by over irrigation, using a hose without an automatic shut-off nozzle and using potable water in fountains without water recirculation are part of YLWD's Permanent Water Use Restrictions and have been in effect since July 1, 2009.",NULL,33.8931515,-117.7546316,2834908141,2695154804,0.090331329,38314.74714,0.009862772,Jun,14,14-Jun
Long Beach,3rd level,15-Aug,4645,5648,AF,474045,,16%,33.7726243,-118.1641161,5729516735,6966697636,0.182564949,12086.4406,0.003111225,Aug,15,15-Aug
Long Beach,3rd stage,15-Jul,4538,5598,AF,473864,Instituted pilot project: using smart meters for the enforcement of water-use prohibitions.,16%,33.7726243,-118.1641161,5597534326,6905023613,0.17835947,11812.5334,0.003040717,Jul,15,15-Jul
Long Beach,"3rd level (although called ""Stage 2')",15-Jun,4368,5417,AF,473683,,16%,33.7726243,-118.1641161,5387842648,6681763650,0.171677868,11374.36355,0.002927926,Jun,15,15-Jun
Long Beach,Level 3 (Stage 2),15-May,4273,5313,AF,473502,,NULL,33.7726243,-118.1641161,5270662004,6553481682,0.167944032,11131.23494,0.002865341,May,15,15-May
Long Beach,Level 3 (Stage 2),15-Apr,4647,4945,AF,473247,,NULL,33.7726243,-118.1641161,5731983696,6099560873,0.182643556,12112.03388,0.003117813,Apr,15,15-Apr
Long Beach,2nd level (Stage 1),15-Mar,4613,4735,AF,473050,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,5690045361,5840529977,0.181307236,12028.4227,0.00309629,Mar,15,15-Mar
Long Beach,2nd level (Stage 1),15-Feb,3966,4022,AF,472853,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,4891983503,4961058409,0.155877845,10345.67509,0.002663127,Feb,15,15-Feb
Long Beach,2nd level (Stage 1),15-Jan,4189,4337,AF,472656,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,5167049646,5349604754,0.164642534,10931.94553,0.002814041,Jan,15,15-Jan
Long Beach,2nd level (Stage 1),14-Dec,3996,4525,AF,472459,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,4928987917,5581499080,0.157056951,10432.62572,0.002685509,Dec,14,14-Dec
Long Beach,2nd level (Stage 1),14-Nov,4471,4715,AF,472262,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,5514891135,5815860367,0.175726133,11677.60933,0.003005986,Nov,14,14-Nov
Long Beach,1st level (Imminent Shortage),14-Oct,4955,5324,AF,472853,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,6111895678,6567049967,0.194749047,12925.57238,0.00332723,Oct,14,14-Oct
Long Beach,1st level (Imminent Shortage),14-Sep,5113,5463,AF,472055,,NULL,33.7726243,-118.1641161,6306785590,6738503751,0.200959006,13360.27707,0.003439129,Sep,14,14-Sep
Long Beach,1st level (Imminent Shortage),14-Aug,5264,5648,AF,471875,,NULL,33.7726243,-118.1641161,6493041140,6966697636,0.206893841,13760.08718,0.003542046,Aug,14,14-Aug
Long Beach,1st level (Imminent Shortage),14-Jul,5359,5598,AF,471694,,NULL,33.7726243,-118.1641161,6610221784,6905023613,0.210627678,14013.79238,0.003607353,Jul,14,14-Jul
Long Beach,1st level (Imminent Shortage),14-Jun,5190,5417,AF,471000,"Initially, we included non-revenue water when determining the percent residential use; when we determined this was incorrect we resubmitted corrected PRU and R-GPCD without non-revenue water.  A spreadsheet detailing both sets of calculations is available upon request.",NULL,33.7726243,-118.1641161,6401763586,6681763650,0.203985379,13591.85475,0.003498741,Jun,14,14-Jun
Los Banos,3,15-Aug,244793000,324811000,G,37168,,28%,37.060924,-120.847906,926642490.5,1229543631,0.029526476,24931.19055,0.00641765,Aug,15,15-Aug
Los Banos,3,15-Jul,243944000,337551000,G,37168,,28%,37.060924,-120.847906,923428675.3,1277769786,0.029424071,24844.72329,0.006395392,Jul,15,15-Jul
Los Banos,3,15-Jun,237081000,321727000,G,37168,,28%,37.060924,-120.847906,897449389,1217869418,0.028596269,24145.75412,0.006215467,Jun,15,15-Jun
Los Banos,3,15-May,194652000,300515000,G,37168,,NULL,37.060924,-120.847906,736838120.6,1137573248,0.023478562,19824.52972,0.005103121,May,15,15-May
Los Banos,3,15-Apr,187216000,224680000,G,37168,,NULL,37.060924,-120.847906,708689793,850506488.2,0.022581646,19067.20278,0.004908174,Apr,15,15-Apr
Los Banos,3,15-Mar,166417000,186188000,G,37168,,NULL,37.060924,-120.847906,629956997.7,704798388.9,0.020072909,16948.9076,0.004362895,Mar,15,15-Mar
Los Banos,3,15-Feb,117939000,123565000,G,37168,,NULL,37.060924,-120.847906,446447768.9,467744499.8,0.014225583,12011.61668,0.003091964,Feb,15,15-Feb
Los Banos,3,15-Jan,127196000,121426000,G,37168,,NULL,37.060924,-120.847906,481489332.7,459647502.4,0.015342145,12954.40521,0.003334652,Jan,15,15-Jan
Los Banos,3,14-Dec,127370000,124110000,G,37168,,NULL,37.060924,-120.847906,482147994.5,469807549.6,0.015363132,12972.12641,0.003339213,Dec,14,14-Dec
Los Banos,3,14-Nov,148411000,180075000,G,37168,,NULL,37.060924,-120.847906,561796859.6,681658162.1,0.017901059,15115.06833,0.003890838,Nov,14,14-Nov
Los Banos,3,14-Oct,227812000,234625000,G,37168,,NULL,37.060924,-120.847906,862362400.3,888152415.9,0.02747826,23201.74344,0.005972465,Oct,14,14-Oct
Los Banos,3,14-Sep,252715000,285980000,G,37168,,NULL,37.060924,-120.847906,956630528.6,1082552277,0.030482013,25738.01465,0.006625338,Sep,14,14-Sep
Los Banos,3,14-Aug,291669000,324811000,G,37168,,NULL,37.060924,-120.847906,1104087488,1229543631,0.035180572,29705.32416,0.007646581,Aug,14,14-Aug
Los Banos,3,14-Jul,311181000,337551000,G,37168,,NULL,37.060924,-120.847906,1177948458,1277769786,0.037534073,31692.54353,0.00815812,Jul,14,14-Jul
Los Banos,3,14-Jun,300808000,321727000,G,37168,,NULL,37.060924,-120.847906,1138682374,1217869418,0.036282901,30636.09486,0.007886175,Jun,14,14-Jun
Turlock,2,15-Aug,596.21,808.81,MG,71181,,32%,37.4841659,-120.846152,2256900807,3061679512,0.071913741,31706.50605,0.008161714,Aug,15,15-Aug
Turlock,2,15-Jul,602.9,927.2,MG,71181,,32%,37.4841659,-120.846152,2282225217,3509834502,0.072720676,32062.2809,0.008253296,Jul,15,15-Jul
